STATIONS_ID MESS_DATUM_BEGINN MESS_DATUM_ENDE QN_4 MO_N MO_TT MO_TX MO_TN MO_FK MX_TX MX_FX MX_TN MO_SD_S QN_6 MO_RR MX_RS eor
3987 19710201 19710228 5 5.74 1.7 4.8 -0.8 3.71 8.7 22 -10 55.9 5 23.6 3.1 eor
3987 19710301 19710331 5 5.32 1.7 6.2 -2.1 3.39 16.8 30 -13.7 130.7 5 20 5.3 eor
3987 19710401 19710430 5 NA 8.2 14.3 3.5 3 22.8 29 -2.1 173.6 5 24.7 7.8 eor
3987 19710501 19710531 5 4.21 15.2 21.4 9.4 2.77 32.5 20 -0.1 253.6 5 77.3 24.9 eor
3987 19710601 19710630 5 5.94 14.9 20 11.2 3 28.6 27 6.8 154.7 5 155.6 26.4 eor
3987 19710701 19710731 5 3.44 19.4 25.8 13.1 2.77 34.4 24 7.8 322.9 5 5.1 2.4 eor
3987 19710801 19710831 5 NA 19.7 26.6 14.3 3.45 34.1 24 8.5 251.7 5 15.4 9.4 eor
3987 19710901 19710930 5 4.8 12.6 17.5 8.5 3.03 23.1 20 1.1 166 5 56.7 15.2 eor
3987 19711001 19711031 5 3.59 9.6 15 5.5 3.48 22 35 -1.9 177.9 5 28.1 9.1 eor
3987 19711101 19711130 5 5.98 4 7 1.4 3.9 16.4 29 -7.1 51.4 5 33.5 7.9 eor
3987 19711201 19711231 5 6.98 4.2 6.2 2.2 3.65 12.3 30 -5.1 11.3 5 65.8 14.6 eor
3987 19720101 19720131 5 NA -3.8 -1.5 -5.6 3.19 3.9 18 -16 50.1 5 15.4 5.1 eor
3987 19720201 19720229 5 5.66 1.5 5 -1.2 NA 11.9 15 -11 67.4 5 3.2 1.6 eor
3987 19720301 19720331 5 NA 5.5 10.9 1.1 3.94 19 28 -7.7 142.8 5 33.6 10 eor
3987 19720401 19720430 5 5.97 8.1 12.9 4.3 3.5 22.7 27 -2.4 138.2 5 27.3 5.8 eor
3987 19720501 19720531 5 5.78 12.4 17.5 8.3 3.26 24.3 22 4.5 151.5 5 103.3 36.6 eor
3987 19720601 19720630 5 4.8 16 22 10.9 2.73 31.3 21 5.8 242.9 5 74.8 23.6 eor
3987 19720701 19720731 5 4.52 19.4 25.5 14.3 2.81 33.2 18 8.8 223.3 5 52.8 11.5 eor
3987 19720801 19720831 5 4.76 16.6 22.3 12.3 2.97 29.1 20 8.1 220.9 5 69.2 16.2 eor
3987 19720901 19720930 5 NA 11.7 17.2 7.9 2.57 26 15 3.3 172.7 5 46.3 14.2 eor
3987 19721001 19721031 5 NA 7 11.9 3.2 2.87 18.3 22 -2.3 130.6 5 26 8.1 eor
3987 19721101 19721130 5 6.35 4.7 7 2.6 3.83 13.6 40 -3.4 39 5 38.7 6.4 eor
3987 19721201 19721231 5 NA 0.6 3.8 -2 3.13 9.8 16 -9.5 104.7 5 9.1 3.3 eor
3987 19730101 19730131 5 6.34 -0.3 1.8 -2.2 2.61 6.1 15 -9.7 29.1 5 30 10.3 eor
3987 19730201 19730228 5 6.58 2.1 4.5 0.2 3.57 8.9 21 -6.1 45.5 5 24.3 4.1 eor
3987 19730301 19730331 5 4.68 5.2 9.9 1.2 3.03 20.9 20 -4.3 138.4 5 12.2 3.8 eor
3987 19730401 19730430 5 5.75 5.8 10.5 1.7 3.4 18.5 27 -2.7 149.1 5 56.3 13.9 eor
3987 19730501 19730531 5 4.77 12.8 19.3 7.8 2.97 27.1 24 1.8 212.3 5 60.1 10.6 eor
3987 19730601 19730630 5 4.19 17.1 23.7 11.4 2.83 32.3 17 6.3 276.4 5 31 13.5 eor
3987 19730701 19730731 5 4.66 18.7 24.3 13.9 2.87 31.8 19 7.9 243.7 5 78.8 22.3 eor
3987 19730801 19730831 5 2.98 18.1 25.2 12.7 2.45 32 22 6.5 274.8 5 25.2 7.5 eor
3987 19730901 19730930 5 4.44 14.3 19.8 10 3.17 32.9 19 4.5 144.2 5 28.4 8.7 eor
3987 19731001 19731031 5 5.49 7.6 11.8 4.4 3.1 22.7 22 -3 104.6 5 42.7 7.4 eor
3987 19731101 19731130 5 5.1 3.4 6.8 0.7 4.67 13.7 30 -7.5 90.8 5 44.5 6.7 eor
3987 19731201 19731231 5 5.74 0.1 2.4 -2.2 4.19 7.7 30 -10.2 50.1 5 58 8.6 eor
3987 19740101 19740131 5 6.08 3 5.5 0.9 3.55 11.6 27 -3.1 46.7 5 39 9.8 eor
3987 19740201 19740228 5 6.18 3.3 6.2 0.8 3.39 14 25 -4.3 53.4 5 57.6 22 eor
3987 19740301 19740331 5 3.85 5.8 11.3 1.4 3.74 19.3 23 -3 158.3 5 13.5 5.7 eor
3987 19740401 19740430 5 3.75 8.7 15.2 3 3.17 23.4 16 -2.6 224.1 5 25.9 9.6 eor
3987 19740501 19740531 5 5.24 11.8 17.6 7.2 3 26.1 21 0.9 196.7 5 43.8 10.6 eor
3987 19740601 19740630 5 5.36 14.8 20.4 10.4 2.6 26.6 19 4.1 217.6 5 71 17.3 eor
3987 19740701 19740731 5 5.99 16 20.8 12 3.65 26 21 8 173.9 5 70.7 16.9 eor
3987 19740801 19740831 5 4.29 18.1 24.1 13.3 2.71 35.5 20 9 218.5 5 44.8 20.8 eor
3987 19740901 19740930 5 4.68 14.2 19.8 9.9 3.2 26.7 21 5.1 177.6 5 51.2 15.4 eor
3987 19741001 19741031 5 6.54 6.4 9.2 4.1 3.23 13.5 21 1.3 54.1 5 119.3 34.2 eor
3987 19741101 19741130 5 6.49 5.1 7.8 3.1 3.57 14.3 21 -1.2 27.2 5 52.7 29.9 eor
3987 19741201 19741231 5 6.54 5 7.1 2.5 4.35 12.6 37 -6.9 41 5 124.8 12.2 eor
3987 19750101 19750131 5 5.81 4.7 7.1 2.3 4.06 10 25 -3.1 52.2 5 39.6 7.8 eor
3987 19750201 19750228 5 4.99 0.9 4.7 -2.1 2.5 10.2 16 -7.3 84.4 5 8.5 6.4 eor
3987 19750301 19750331 5 4.98 4.2 8.9 0.6 3.35 17.4 21 -5.2 130.7 5 28 6.4 eor
3987 19750401 19750430 5 5.41 7.1 11.8 3 3.2 25.3 24 -2 149 5 44.9 13.3 eor
3987 19750501 19750531 5 4.36 12.9 19 7.6 3.06 27.3 19 2.2 249 5 28.5 9.8 eor
3987 19750601 19750630 5 4.67 16.1 22.3 10.8 2.67 30.5 21 2.4 240.7 5 36.7 13.7 eor
3987 19750701 19750731 5 4.58 19.7 25.8 14.3 2.61 31.8 17 9.9 256.8 5 40.6 8.9 eor
3987 19750801 19750831 5 3.53 20.3 26.9 14.5 2.52 34.2 14 9.2 295.1 5 72.2 55.7 eor
3987 19750901 19750930 5 3.95 16.7 22.4 11.8 2.83 31.1 20 5.7 185.8 5 28.9 13.4 eor
3987 19751001 19751031 5 6.23 7.8 10.9 5.4 2.77 21.2 24 -1.9 62.3 5 30.3 6.9 eor
3987 19751101 19751130 5 5.33 2.4 5.5 -0.2 3.2 15 27 -10.9 60.4 5 39 10.9 eor
3987 19751201 19751231 5 6.62 2.2 4.2 0.3 3.68 8.8 25 -9.4 19.1 5 31.6 8.2 eor
3987 19760101 19760131 5 6.27 0.4 3.1 -2 4.06 9 39 -12.7 54.2 5 109.5 15.4 eor
3987 19760201 19760229 5 4.62 -0.2 3.6 -3.3 NA 14.2 16 -11.3 93.8 5 9.8 4.1 eor
3987 19760301 19760331 5 5.16 1 5 -2.1 2.94 15.9 30 -7.4 118.8 5 11.2 5.3 eor
3987 19760401 19760430 5 4.17 7.8 13.7 3 2.8 22.4 23 -2.7 194.8 5 7.4 3.4 eor
3987 19760501 19760531 5 4.25 13.3 19.4 7.5 2.71 29.6 20 0.5 236.1 5 47.1 13.9 eor
3987 19760601 19760630 5 3.56 17.9 24.6 11.5 2.7 33.8 18 6.6 294.8 5 19.4 6.5 eor
3987 19760701 19760731 5 3.85 20.3 27.2 14.1 2.52 36.3 18 8.6 271.4 5 21 5.3 eor
3987 19760801 19760831 5 3.88 17.3 24 11.5 2.61 29.9 17 7.3 237.6 5 19.6 10.1 eor
3987 19760901 19760930 5 5.24 13.5 18.5 9.1 2.57 27.6 18 4.5 130.4 5 39.8 6.8 eor
3987 19761001 19761031 5 5.62 9.2 13 6.2 2.77 22.4 18 0 78.6 5 24.1 12.6 eor
3987 19761101 19761130 5 5.99 5 7.7 2.3 2.97 15.8 17 -3.2 45.7 5 37.2 6.8 eor
3987 19761201 19761231 5 5.9 -0.8 1.5 -2.8 3.35 11.2 29 -14.6 41.6 5 30.9 4.7 eor
3987 19770101 19770131 5 6.82 -0.1 2.2 -2 NA 11.3 21 -7.2 19.9 5 36.7 8.2 eor
3987 19770201 19770228 5 5.62 2.2 6.2 -0.6 3.14 13.3 19 -9.3 58.1 5 57 9.4 eor
3987 19770301 19770331 5 6.12 6.2 10.2 2.9 3.19 18.3 27 -6.9 86.3 5 46 12.6 eor
3987 19770401 19770430 5 6.1 6 10.7 2.1 3.47 17.5 28 -4.8 144.7 5 74.5 24.7 eor
3987 19770501 19770531 5 4.85 12.7 19 6.8 2.77 29.8 18 1.7 227 5 57 20.3 eor
3987 19770601 19770630 5 5.6 16.8 22.9 12.4 2.57 31.9 19 2.2 184.5 5 79.9 36.4 eor
3987 19770701 19770731 5 5.46 16.9 22.2 12.4 2.97 29.3 15 7.9 204.5 5 40.7 10.6 eor
3987 19770801 19770831 5 5.75 16.7 22 12.8 2.42 28.1 14 8.9 152.6 5 64.6 9.8 eor
3987 19770901 19770930 5 4.84 12.3 17 8.6 2.7 24.8 22 0.8 174.2 5 70.9 35.7 eor
3987 19771001 19771031 5 5.01 10.1 14.9 6.7 2.52 23.5 23 1.1 123.2 5 32.9 9.2 eor
3987 19771101 19771130 5 6.34 5.7 8.4 3.7 3.87 16.6 27 -3.9 46.8 5 54.5 8.8 eor
3987 19771201 19771231 5 6.72 2.3 4.5 0.2 3.29 15.5 34 -6.1 26.6 5 46 10.3 eor
3987 19780101 19780131 5 6.36 1 3.3 -0.8 3.39 6 32 -5.1 40.6 5 19.3 4.8 eor
3987 19780201 19780228 5 5.92 -1.3 2.6 -4.5 2.61 15.9 16 -13.8 81.2 5 26.8 10 eor
3987 19780301 19780331 5 6.05 5.4 10.3 1.7 3.65 21.5 31 -4.5 121 5 48.1 7 eor
3987 19780401 19780430 5 5.14 7.2 13 2 2.67 19 17 -3.4 185.7 5 21.2 6.3 eor
3987 19780501 19780531 5 5.1 13 18.8 7.6 2.52 28.4 16 -2.6 217.3 5 46.7 12.9 eor
3987 19780601 19780630 5 5.1 16.2 21.9 11 2.87 30.6 24 4.6 234.6 5 31.1 7.2 eor
3987 19780701 19780731 5 5.52 16.7 22 12.1 2.97 32.2 20 8 201.3 5 23.2 8 eor
3987 19780801 19780831 5 5.41 16.5 22 12.4 3 32.6 29 7 206.4 5 144.3 104.8 eor
3987 19780901 19780930 5 6.37 12.1 15.7 9.4 4.03 23.1 24 3.9 94.6 5 109.2 21.9 eor
3987 19781001 19781031 5 5.38 9.6 13.6 7 3.32 22.2 22 0.1 92.6 5 44.7 8.4 eor
3987 19781101 19781130 5 5.85 5.1 7.9 2.5 NA 12.4 24 -3.4 57.2 5 16.9 10 eor
3987 19781201 19781231 5 6.31 -0.8 1.8 -3.1 3.48 8.9 18 -19 35.6 5 90.1 10.8 eor
3987 19790101 19790131 5 6.67 -4.3 -1.9 -6.5 3.35 2.9 20 -19.2 37.3 5 39.8 8.1 eor
3987 19790201 19790228 5 6.1 -3.3 0.1 -6.1 3.61 5.8 27 -11.2 64.7 5 36.4 11.9 eor
3987 19790301 19790331 5 6.11 3.2 7.1 0.1 3.81 17.1 25 -5.3 98 5 66.4 8.7 eor
3987 19790401 19790430 5 5.52 7.5 12.3 3.2 3.13 20.2 23 -1.6 134.9 5 26.5 5.4 eor
3987 19790501 19790531 5 4.43 14 20.1 8.2 2.87 31.7 32 -0.3 252.6 5 45.7 12.2 eor
3987 19790601 19790630 5 5.02 18.5 23.9 13.6 2.87 33 29 8.2 233.5 5 81.4 22.7 eor
3987 19790701 19790731 5 6.03 15.3 20.2 11.2 3.45 26.8 23 7.5 156.8 5 67.8 21.5 eor
3987 19790801 19790831 5 5.11 17.2 22.5 12.4 2.87 30.3 22 7.6 234.4 5 33 11.7 eor
3987 19790901 19790930 5 5.25 14 19.2 9.9 2.97 29.9 25 3.9 165 5 36 11.8 eor
3987 19791001 19791031 5 3.99 7.7 13 3.6 3.61 22.3 25 -2.7 179.9 5 7.4 1.9 eor
3987 19791101 19791130 5 6.44 3.7 6.3 1.5 3.43 12.2 19 -3.6 41.4 5 68 14.5 eor
3987 19791201 19791231 5 6.59 3.6 5.9 1.5 3.94 13.9 28 -5.7 26.5 5 75.6 11.6 eor
3987 19800101 19800131 5 5.96 -3.9 -1.2 -6.6 2.48 6.3 18 -13.4 47.3 5 20.1 3.5 eor
3987 19800201 19800229 5 5.8 0.8 3.9 -1.6 NA 9.1 21 -5.7 62.8 5 41 12.1 eor
3987 19800301 19800331 5 5.49 2.4 6.7 -0.9 3.81 16.7 24 -6.6 104.9 5 21.4 4.5 eor
3987 19800401 19800430 5 5.25 6.6 11.8 2.2 3.33 22.1 37 -1.1 157.5 5 101.2 26.7 eor
3987 19800501 19800531 5 4.42 11.6 17.8 5.5 2.94 25.7 18 -1.7 300.9 5 19.7 11.2 eor
3987 19800601 19800630 5 5.7 16.1 21.7 11.4 3.07 30.7 26 7.4 212 5 139.7 61.3 eor
3987 19800701 19800731 5 5.98 16.3 20.8 12.4 2.9 27.5 20 8.4 146.2 5 88 16 eor
3987 19800801 19800831 5 5.31 17.1 22.1 12.8 3.19 32.2 29 6.5 215.9 5 47.2 9.6 eor
3987 19800901 19800930 5 4.4 14.1 19.5 9.9 2.83 25.3 26 6.4 192.5 5 32.3 8.4 eor
3987 19801001 19801031 5 5.92 8.9 12.6 5.8 3.68 18.6 27 1.1 115.7 5 48.5 22 eor
3987 19801101 19801130 5 6.83 3.6 5.8 1.3 3.8 14.1 29 -4.1 39 5 41 11.5 eor
3987 19801201 19801231 5 6.4 1.4 3.5 -1.2 3.94 10.8 24 -12.4 47.5 5 44.5 7.3 eor
3987 19810101 19810131 5 6.26 -1 1.3 -3.5 3.55 8.3 29 -11.6 48.5 10 64.4 11.3 eor
3987 19810201 19810228 5 6.24 0.4 3.1 -2 3.5 10.1 28 -8 68 10 27.8 4.2 eor
3987 19810301 19810331 5 6.48 6.5 10.7 3 3.61 20.8 29 -4.2 67.4 10 117.1 23.2 eor
3987 19810401 19810430 5 4.31 7.9 13.5 3 3.2 23.7 22 -3.5 209.7 10 29 10.5 eor
3987 19810501 19810531 5 4.23 14.8 20.9 9.2 3.16 28.2 24 -0.1 256.9 10 30.2 9.9 eor
3987 19810601 19810630 5 5.68 16.6 21.7 12.1 3.2 31.1 25 6.4 176.6 10 70.7 18.4 eor
3987 19810701 19810731 5 5.91 17.3 22 13.5 2.97 30.6 21 10.1 169.3 10 105.8 41.9 eor
3987 19810801 19810831 5 4.93 16.7 21.6 12.7 3.03 31.8 24 8.1 190.7 10 55.5 11.5 eor
3987 19810901 19810930 5 4.65 14.4 20 10.4 2.57 26.9 19 4.9 176.1 10 60 34.3 eor
3987 19811001 19811031 5 5.85 8.9 12.4 5.5 3.48 20.7 34 0.5 98.8 10 94.9 18.5 eor
3987 19811101 19811130 5 5.83 5 7.9 2.2 3.63 15.3 28 -2.9 62.2 10 57.3 14 eor
3987 19811201 19811231 5 6.62 -3.1 -1.1 -5.3 NA 6.5 18 -13.9 34.5 10 73.6 18 eor
3987 19820101 19820131 5 5.26 -2.8 0.2 -5.7 NA 9.6 20 -17.4 64.1 10 42.1 11.9 eor
3987 19820201 19820228 5 3.99 -0.2 3.5 -3.4 2.61 11.2 13 -8.4 114.1 10 16.6 12.1 eor
3987 19820301 19820331 5 4.37 5.1 10.2 0.8 3.13 19.3 34 -4 157 10 31.6 10.1 eor
3987 19820401 19820430 5 4.25 7.4 13.4 2 3.2 22.1 23 -1.6 224.3 10 15.4 3.7 eor
3987 19820501 19820531 5 4.54 13.5 19.7 8 2.65 28 20 0.9 254.3 10 51.4 16.4 eor
3987 19820601 19820630 5 4.82 17.2 22.9 12.2 2.83 34.1 19 6.3 224.8 10 67.7 21.3 eor
3987 19820701 19820731 5 3.54 19.9 26.4 13.8 2.32 33 21 9.4 334.2 10 33.8 20.4 eor
3987 19820801 19820831 5 4.59 19 25.5 13.9 2.81 31.8 17 9.4 234.2 10 13.6 7.2 eor
3987 19820901 19820930 5 3.5 16.7 23.7 11.2 2.57 29.3 17 7 223.3 10 8 3.5 eor
3987 19821001 19821031 5 4.81 10.1 14.7 6.9 2.94 22 22 1.4 106.8 10 45.7 8.2 eor
3987 19821101 19821130 5 5.04 6.1 9.5 3.1 3.23 15.2 24 -3.8 80.7 10 29.2 7.1 eor
3987 19821201 19821231 5 6.13 2.3 4.5 0.1 3.19 12 29 -3.7 47 10 42.1 7.4 eor
3987 19830101 19830131 5 6.59 4.7 6.9 1.8 4.39 13.6 31 -2.3 30.3 10 72.7 15.7 eor
3987 19830201 19830228 5 5.18 -1.2 2.2 -4.2 2.79 11.4 30 -11.8 76.9 10 30.5 6.7 eor
3987 19830301 19830331 5 6.26 5.2 9 2.2 3.26 13.5 25 -4.7 82.7 10 34.1 9.8 eor
3987 19830401 19830430 5 5.62 9.4 14.7 4.8 2.97 23.7 22 -1.2 140.2 10 74.9 18.7 eor
3987 19830501 19830531 5 5.75 13 18.2 8.6 2.52 27.6 21 3.4 160.4 10 111.5 16.4 eor
3987 19830601 19830630 5 4.33 17.2 23.3 11.4 2.7 31.3 17 5.2 255.4 10 18.4 5.7 eor
3987 19830701 19830731 5 3.4 21.2 28.2 14.6 2.87 32.7 17 8 325.5 10 8.8 6 eor
3987 19830801 19830831 5 3.74 19.2 25.5 13.5 2.48 36.5 17 8.5 260.6 10 76.9 31.5 eor
3987 19830901 19830930 5 4.87 14.4 19.5 10.3 3.27 29.6 28 6 134.8 10 41.8 8.2 eor
3987 19831001 19831031 5 5.23 9.6 13.4 6.1 3.39 23.9 27 -1.4 94.7 10 31 9.7 eor
3987 19831101 19831130 5 5.35 4.2 7.6 1.6 2.87 15.1 20 -6.4 71.3 10 50.8 18.9 eor
3987 19831201 19831231 5 4.91 0.4 3 -2.3 3.32 11 24 -12 53.2 10 63.1 18 eor
3987 19840101 19840131 5 5.92 1.5 3.8 -1.1 3.74 8.6 34 -5.8 43.6 10 71.6 10.3 eor
3987 19840201 19840229 5 4.76 0 2.9 -3 NA 9.4 23 -11.1 75.3 10 31.4 7.5 eor
3987 19840301 19840331 5 4.22 2.6 7.1 -1.5 2.84 15.8 15 -7 161.3 10 8.9 4.9 eor
3987 19840401 19840430 5 4.94 8.4 13.8 3.2 2.47 23.4 17 -1.8 196.3 10 44.2 17.2 eor
3987 19840501 19840531 5 5.96 13 18.4 8.6 2.58 25.3 19 2.4 165.7 10 60.7 17.1 eor
3987 19840601 19840630 5 5.99 14.2 19.1 10.5 3.33 27.5 21 6.5 146.5 10 68.2 15.4 eor
3987 19840701 19840731 5 5.75 15.9 20.5 11.9 3.1 35.3 23 7.9 152.3 10 40.6 7.3 eor
3987 19840801 19840831 5 4.19 18.3 24.2 13.3 2.48 29.7 13 8 252.7 10 39.5 10 eor
3987 19840901 19840930 5 5.84 13 17.3 9.4 3.1 25.4 23 5.2 108.1 10 54.7 11.9 eor
3987 19841001 19841031 5 5.04 10.9 14.8 7.5 3.32 21.6 23 1.5 109.9 10 43.7 13.7 eor
3987 19841101 19841130 5 4.98 4.1 7.2 1.2 3.37 13.3 36 -3.6 74.6 10 48.3 18.9 eor
3987 19841201 19841231 5 5.9 0.4 2.4 -2 2.9 8.4 26 -6.5 35.9 10 37.2 8.5 eor
3987 19850101 19850131 5 6.22 -5.3 -2.6 -8.3 3 6.6 17 -20.2 40.4 10 36.9 5.6 eor
3987 19850201 19850228 5 5.08 -3.1 0.7 -6.8 3.21 8.6 23 -17.4 94.7 10 26.9 6.7 eor
3987 19850301 19850331 5 6.14 3.6 7.4 0.2 2.81 14.3 23 -4.4 75.8 10 28.3 6.9 eor
3987 19850401 19850430 5 5.47 8.6 14 4.4 3.07 25.7 21 -1.3 160 10 50.6 5.9 eor
3987 19850501 19850531 5 4.4 15.1 21.2 9.3 2.84 31.1 21 0.4 229.3 10 22.5 6.5 eor
3987 19850601 19850630 5 5.87 14.7 19.7 10.2 2.77 30.5 20 5.6 152.3 10 79.8 12.4 eor
3987 19850701 19850731 5 4.73 18.2 23.9 12.9 2.84 31.5 19 8.8 244.7 10 41 9.5 eor
3987 19850801 19850831 5 4.76 17.7 23.7 12.3 2.58 32.7 24 8.4 213.4 10 56.9 21.2 eor
3987 19850901 19850930 5 4.98 13.9 18.7 9.6 3.2 26.2 23 5.7 159.8 10 41.3 11.5 eor
3987 19851001 19851031 5 5.23 9.6 13.3 6.1 2.61 27.2 20 -1.5 103.4 10 10.9 3.3 eor
3987 19851101 19851130 5 6.54 1.7 4.1 -0.9 3.2 16.6 24 -7.2 40.1 10 28.7 7.8 eor
3987 19851201 19851231 5 6.66 4 6.5 1.3 3.55 14.6 27 -10.4 36.4 10 67.3 8.3 eor
3987 19860101 19860131 5 6.6 -0.4 2 -3.2 3.65 9 31 -14.3 34.4 10 61.8 7.3 eor
3987 19860201 19860228 5 4.44 -7.2 -3 -11.2 2.71 3.7 19 -19.9 101 10 24 15.1 eor
3987 19860301 19860331 5 5.34 3 7.5 -0.8 3.1 17.4 24 -14 107.2 10 53.3 11.3 eor
3987 19860401 19860430 5 6.45 6.9 11.5 3.5 2.87 21.7 23 -5.8 111.3 10 44.8 8.6 eor
3987 19860501 19860531 5 4.81 15.1 21.8 9.8 2.9 28.6 22 4.2 238.6 10 112.7 39.6 eor
3987 19860601 19860630 5 3.89 16.5 22.9 11.2 2.87 31.4 18 4.6 266.3 10 81.5 18 eor
3987 19860701 19860731 5 5.07 18.3 24.5 13.3 2.87 33.3 21 8.8 220.3 10 36.3 14.2 eor
3987 19860801 19860831 5 4.57 16.9 23.2 12.5 2.84 36.2 19 8.2 204.1 10 70.8 14.6 eor
3987 19860901 19860930 5 5.74 11.5 16.7 8 2.97 22.9 20 3.6 115.4 10 52.7 34.3 eor
3987 19861001 19861031 5 4.57 9.5 14.6 6.1 3.32 22.4 35 1.4 132 10 41.5 12.3 eor
3987 19861101 19861130 5 5.17 6.3 10 3.5 3.5 14.8 21 -2.5 95.5 10 21.7 6.2 eor
3987 19861201 19861231 5 6.55 1.7 4.1 -0.6 3.65 11.3 31 -6.6 31.4 10 122.9 21.9 eor
3987 19870101 19870131 5 5.72 -7.3 -4.1 -10.4 3.19 5.9 24 -20.8 51.4 10 66.5 13.3 eor
3987 19870201 19870228 5 5.89 -1.1 2 -3.7 2.96 7.4 23 -13 66.9 10 48.6 10.4 eor
3987 19870301 19870331 5 4.63 -0.4 4.2 -3.7 3.03 13.9 22 -12.6 160.4 10 30.6 4.6 eor
3987 19870401 19870430 5 5.23 9.2 15.1 4.6 2.7 28.3 21 -0.9 182.1 10 30 12 eor
3987 19870501 19870531 5 5.54 10.5 16.4 6.1 2.81 24.7 17 2.6 179.7 10 64.4 18.4 eor
3987 19870601 19870630 5 6.07 14.6 20.1 10.8 2.7 32.8 18 6.3 160.7 10 91.3 16.2 eor
3987 19870701 19870731 5 5.24 17.4 23.6 13.3 2.71 31 18 8.6 235.2 10 71 26.4 eor
3987 19870801 19870831 5 5.75 15.5 20.9 12.4 3.03 29.1 19 5.4 154.7 10 74.9 13.5 eor
3987 19870901 19870930 5 4.85 13.9 19.4 10.2 2.87 26.4 21 3.2 145.6 10 50.8 16.1 eor
3987 19871001 19871031 5 4.57 9.1 14.1 5.5 3.03 22.7 18 -2.7 140.5 10 18.1 9.7 eor
3987 19871101 19871130 5 7.09 5.5 7.5 3.4 3.03 11.8 21 -1.5 13.5 10 71.8 22.8 eor
3987 19871201 19871231 5 6.61 1.9 3.9 -0.6 2.9 12.5 20 -8.8 33.8 10 46.5 11.3 eor
3987 19880101 19880131 5 5.87 3.1 5.6 0.8 3.23 12.2 19 -5.3 57.6 10 40.7 6.2 eor
3987 19880201 19880229 5 6.3 2.3 5.2 -0.1 NA 10.7 27 -3.2 64.8 10 86.9 13.8 eor
3987 19880301 19880331 5 6.76 2.4 5.9 -0.6 3.19 13.7 22 -5.2 86.5 10 73.1 9.1 eor
3987 19880401 19880430 5 4.37 8.5 14.8 3.1 2.93 25.7 21 -3.8 217.5 10 3.5 2.6 eor
3987 19880501 19880531 5 3.89 15.3 21.9 9.2 2.87 28.2 19 3.1 281.8 10 14.8 4.6 eor
3987 19880601 19880630 5 5.67 15.8 21 11.4 2.5 26.9 18 6.3 175.9 10 74.7 19.1 eor
3987 19880701 19880731 5 5.35 17.9 24 13.2 2.74 30.7 22 10.3 226.1 10 80.4 9.4 eor
3987 19880801 19880831 5 4.78 17.5 23.6 12.6 2.65 30.2 17 7.6 229.8 10 29.6 9.3 eor
3987 19880901 19880930 5 5.43 13.8 18.5 10 2.87 25.9 20 7.1 134.9 10 28.4 5.8 eor
3987 19881001 19881031 5 5.5 9.6 13.7 6 2.94 19.9 24 -3.5 105.5 10 11.6 2.6 eor
3987 19881101 19881130 5 5.83 2.7 6.3 -0.7 3.13 14.3 27 -10.9 59.8 10 37.3 5.8 eor
3987 19881201 19881231 5 6.78 3 5.1 0.3 3.74 9.7 27 -7.1 34.9 10 62.1 8.5 eor
3987 19890101 19890131 5 5.3 2.8 5.8 -0.1 3.23 10.2 18 -5.7 70.3 10 16.2 4.7 eor
3987 19890201 19890228 5 5.59 3.8 7.8 0.6 3.25 13.3 24 -2.8 89.6 10 31.4 10.8 eor
3987 19890301 19890331 5 5.32 6.9 12.3 2.3 3.26 22.8 25 -1.8 151.1 10 26.5 4.3 eor
3987 19890401 19890430 5 5.66 8.3 13.8 3.8 2.93 25.5 23 -4.1 141.6 10 49.1 16.5 eor
3987 19890501 19890531 5 3.36 14.7 21.7 8 2.65 27.9 23 1.5 331.7 10 15.7 9 eor
3987 19890601 19890630 5 4.54 16.5 23.1 10.5 2.4 30.5 17 6 270.5 10 49 11.9 eor
3987 19890701 19890731 5 5.23 18.4 24.5 13.3 2.94 33 21 8.2 231.9 10 45.1 14.4 eor
3987 19890801 19890831 5 4.71 17.7 24 12.7 2.77 35.3 20 6.7 232.3 10 60.5 15.7 eor
3987 19890901 19890930 5 4.57 15.8 21.8 11.2 2.47 29.5 14 7 188.1 10 11.1 3.6 eor
3987 19891001 19891031 5 4.69 11.1 15.6 7.4 3.1 22.8 27 2 127.1 10 37.9 11.5 eor
3987 19891101 19891130 5 4.84 2.4 5.7 -0.4 2.73 13.4 21 -10.6 93.4 10 71.7 24.6 eor
3987 19891201 19891231 5 6.03 2.2 4.6 -0.5 3.06 14.3 22 -7.8 54.5 10 47.1 13.1 eor
3987 19900101 19900131 5 6.42 3.2 5.4 0.9 3.32 10.9 24 -7.6 38.1 10 31.3 9.3 eor
3987 19900201 19900228 5 4.99 6.2 10.7 2.6 3.68 18.6 35 -1.3 109.8 10 67.1 17.9 eor
3987 19900301 19900331 5 5.47 7.6 12 3.8 3.65 21.9 29 -1.1 119.5 10 22 6.4 eor
3987 19900401 19900430 5 4.57 8.7 14.5 4 2.83 22.4 22 -3.3 220.3 10 36.8 13.4 eor
3987 19900501 19900531 5 3.96 14.7 21.2 8.8 2.55 27.8 18 3.8 301.1 10 31.1 23 eor
3987 19900601 19900630 5 6.2 16.2 20.9 12.3 2.57 29.1 20 8.9 156.3 10 166.7 40.8 eor
3987 19900701 19900731 5 4.8 17.2 23.1 12.5 3.16 30.9 21 8.7 260.7 10 15.5 6.6 eor
