Date APPLE AMAZON FORD GOOGLE MICROSOFT VOLKSWAGEN
2017-03-06 133.683517 846.609985 10.539585 827.780029 61.473736 142.810318
2017-03-07 133.856232 846.02002 10.489076 831.909973 61.598091 143.80336
2017-03-08 133.357315 850.5 10.548004 835.369995 62.162415 142.529266
2017-03-09 133.050323 853 10.522748 838.679993 61.913727 141.611176
2017-03-10 133.491669 852.460022 10.548004 843.25 62.105022 141.892227
2017-03-13 133.549194 854.590027 10.556419 845.539978 61.894596 143.859558
2017-03-14 133.347763 852.530029 10.564839 845.619995 61.607651 142.538635
2017-03-15 134.758087 852.969971 10.649021 847.200012 61.932861 144.693344
2017-03-16 134.978714 853.419983 10.691113 848.780029 61.827648 142.866531
2017-03-17 134.307159 852.309998 10.505911 852.119995 62.047638 142.510529
2017-03-20 135.717484 856.969971 10.337548 848.400024 62.105022 142.557373
2017-03-21 134.163223 843.200012 9.86613 830.460022 61.416351 140.084152
2017-03-22 135.679092 848.059998 9.908221 829.590027 62.200676 140.852341
2017-03-23 135.199371 847.380005 9.824039 817.580017 62.047638 139.718781
2017-03-24 134.930756 845.609985 9.781947 814.429993 62.152859 141.892227
2017-03-27 135.161026 846.820007 9.647257 819.51001 62.26762 139.606369
2017-03-28 137.962479 856 9.807202 820.919983 62.449368 141.817291
2017-03-29 138.269485 874.320007 9.832458 831.409973 62.621529 141.283279
2017-03-30 138.087189 876.340027 9.832458 831.5 62.851093 139.981079
2017-03-31 137.828171 886.539978 9.798783 829.559998 62.99456 141.245819
2017-04-03 137.866547 891.51001 9.630419 838.549988 62.698048 139.896774
2017-04-04 138.893127 906.830017 9.571493 834.570007 62.870228 137.901337
2017-04-05 138.173553 909.280029 9.478892 831.409973 62.707611 136.964508
2017-04-06 137.828171 898.280029 9.487311 827.880005 62.870228 135.840286
2017-04-07 137.521149 894.880005 9.453638 824.669983 62.822403 135.859055
2017-04-10 137.358063 907.039978 9.470474 824.72998 62.678928 135.887146
2017-04-11 135.880585 902.359985 9.495728 823.349976 62.6311 137.66713
2017-04-12 136.043655 896.22998 9.453638 824.320007 62.391968 138.229218
2017-04-13 135.324158 884.669983 9.352618 823.559998 62.124149 135.840286
2017-04-17 136.072449 901.98999 9.495728 837.169983 62.6311 138.519638
2017-04-18 135.468033 903.780029 9.504261 836.820007 62.545021 139.287842
2017-04-19 134.969116 899.200012 9.546918 838.210022 62.210243 144.271774
2017-04-20 136.657715 902.059998 9.785804 841.650024 62.650234 144.149979
2017-04-21 136.494598 898.530029 9.674894 843.190002 63.51107 144.73082
2017-04-24 137.809006 907.409973 9.751679 862.76001 64.591896 148.759171
2017-04-25 138.662857 907.619995 9.794335 872.299988 64.964943 151.953781
2017-04-26 137.847351 909.289978 9.896718 871.72998 64.878853 148.984024
2017-04-27 137.952866 918.380005 9.785804 874.25 65.299713 148.412552
2017-04-28 137.818558 924.98999 9.785804 905.960022 65.481438 149.61171
2017-05-01 140.629639 948.22998 9.743148 912.570007 66.390121 153.462067
2017-05-02 141.521896 946.940002 9.316564 916.440002 66.284897 151.850723
2017-05-03 141.090149 941.030029 9.444539 927.039978 66.074478 148.272034
2017-05-04 140.58165 937.530029 9.384817 931.659973 65.816223 149.658539
2017-05-05 142.91301 934.150024 9.504261 927.130005 65.99794 150.82959
2017-05-08 146.798615 949.039978 9.495728 934.299988 65.940567 153.340286
2017-05-09 147.7388 952.820007 9.521324 932.169983 66.036217 150.15506
2017-05-10 147.038467 948.950012 9.418943 928.780029 66.294464 150.230026
2017-05-11 148.310089 947.619995 9.393349 930.599976 65.481438 150.176834
2017-05-12 150.381317 961.349976 9.316564 932.219971 65.404922 151.477921
2017-05-15 149.995987 957.969971 9.333627 937.080017 65.452744 152.693558
2017-05-16 149.774414 966.070007 9.333627 943 66.770653 154.365021
2017-05-17 144.745636 944.76001 9.180058 919.619995 64.914047 152.361145
2017-05-18 146.951736 958.48999 9.205652 930.23999 65.135292 152.627075
2017-05-19 147.452682 959.840027 9.273905 934.01001 65.116051 151.003067
2017-05-22 148.348648 970.669983 9.470135 941.859985 65.847145 151.003067
2017-05-23 148.165573 971.539978 9.427476 948.820007 66.068413 150.528214
2017-05-24 147.722443 980.349976 9.350691 954.960022 66.154999 149.645004
2017-05-25 148.232986 993.380005 9.265374 969.539978 66.972672 154.013641
2017-05-26 147.982559 995.780029 9.325095 971.469971 67.299736 149.531021
2017-05-30 148.040359 996.700012 9.453071 975.880005 67.732635 150.100861
2017-05-31 147.163681 994.619995 9.487198 964.859985 67.184303 146.805374
2017-06-01 147.568298 995.950012 9.734614 966.950012 67.43441 148.134964
2017-06-02 149.755157 1006.72998 9.683424 975.599976 69.031296 151.46843
2017-06-05 148.290817 1011.340027 9.59811 983.679993 69.531525 150.005875
2017-06-06 148.791779 1003 9.487198 976.570007 69.762383 147.51767
2017-06-07 149.67807 1010.070007 9.444539 980.940002 69.637344 146.254547
2017-06-08 149.311996 1010.27002 9.470135 983.409973 69.214073 146.254547
2017-06-09 143.522141 978.309998 9.495728 949.830017 67.646049 144.611572
2017-06-12 140.09259 964.909973 9.623703 942.900024 67.126595 148.277435
2017-06-13 141.219742 980.789978 9.615172 953.400024 67.963501 150.05336
2017-06-14 139.842133 976.469971 9.572513 950.76001 67.597946 150.05336
2017-06-15 139.003952 964.169983 9.589577 942.309998 67.242035 146.491989
2017-06-16 137.057983 987.710022 9.572513 939.780029 67.338226 145.998123
2017-06-19 140.978882 995.169983 9.589577 957.369995 68.17514 145.722717
2017-06-20 139.697601 992.590027 9.487198 950.630005 67.25164 142.455734
2017-06-21 140.526093 1002.22998 9.418943 959.450012 67.597946 142.446228
2017-06-22 140.294922 1001.299988 9.495728 957.090027 67.588326 145.209869
2017-06-23 140.921082 1003.73999 9.418943 965.590027 68.502213 143.832794
2017-06-26 140.477951 993.97998 9.538387 952.27002 67.848068 146.966827
2017-06-27 138.464493 976.780029 9.453071 927.330017 66.578262 146.510971
2017-06-28 140.487579 990.330017 9.4616 940.48999 67.145828 149.654495
2017-06-29 138.416321 975.929993 9.529856 917.789978 65.885651 146.881348
2017-06-30 138.743896 968 9.546918 908.72998 66.308907 146.881348
2017-07-03 138.242905 953.659973 9.862589 898.700012 65.577812 147.109283
2017-07-05 138.81131 971.400024 9.640769 911.710022 66.453201 148.628815
2017-07-06 137.501144 965.140015 9.538387 906.690002 65.962593 152.902481
2017-07-07 138.89801 978.76001 9.606641 918.590027 66.818756 152.579575
2017-07-10 139.745758 996.469971 9.674894 928.799988 67.318993 150.623199
2017-07-11 140.198547 994.130005 9.70902 930.090027 67.328598 153.044937
2017-07-12 140.400864 1006.51001 9.785804 943.830017 68.444496 154.801895
2017-07-13 142.356522 1000.630005 9.896718 947.159973 69.040909 155.590149
2017-07-14 143.579956 1001.809998 9.964971 955.98999 70.012505 158.629211
2017-07-17 144.080887 1010.039978 10.016159 953.419983 70.560837 158.087875
2017-07-18 144.581879 1024.449951 10.024692 965.400024 70.512741 157.992905
2017-07-19 145.487427 1026.869995 10.092944 970.890015 71.051437 158.068893
2017-07-20 144.832336 1028.699951 10.110225 968.150024 71.397751 158.933105
2017-07-21 144.764908 1025.670044 9.963326 972.919983 70.9841 155.086807
2017-07-24 146.51825 1038.949951 9.755938 980.340027 70.801331 151.022064
2017-07-25 147.144424 1039.869995 9.738655 950.700012 71.368896 151.582382
2017-07-26 147.838058 1052.800049 9.557189 947.799988 71.23423 151.287979
2017-07-27 145.044281 1046 9.660884 934.090027 70.378075 149.806458
2017-07-28 144.023117 1020.039978 9.652243 941.530029 70.262627 147.992523
2017-07-31 143.281311 987.780029 9.695449 930.5 69.935555 147.204254
2017-08-01 144.552963 996.190002 9.462135 930.830017 69.820122 148.533829
2017-08-02 151.383224 995.890015 9.505342 930.390015 69.512291 148.096985
2017-08-03 149.870743 986.919983 9.444852 923.650024 69.406471 150.043884
2017-08-04 150.660721 987.580017 9.462135 927.960022 69.916306 146.254547
2017-08-07 152.992065 992.27002 9.43621 929.359985 69.646973 146.254547
2017-08-08 154.21553 989.840027 9.410288 926.789978 70.022141 145.067413
2017-08-09 155.159607 982.01001 9.43621 922.900024 69.714302 144.355133
2017-08-10 150.217499 956.919983 9.306593 907.23999 68.694618 142.50322
2017-08-11 152.306549 967.98999 9.306593 914.390015 69.743149 142.81662
2017-08-14 154.598694 983.299988 9.42757 922.669983 70.791695 147.87854
2017-08-15 156.291183 982.73999 9.367082 922.219971 70.811058 144.307648
2017-08-16 155.662521 978.179993 9.332518 926.960022 71.226906 145.732208
2017-08-17 152.674057 960.570007 9.194258 910.97998 70.018028 147.897537
2017-08-18 152.325897 958.469971 9.125129 910.669983 70.105072 144.450119
2017-08-21 152.045425 953.289978 9.13377 906.659973 69.776245 144.307648
2017-08-22 154.530991 966.900024 9.202899 924.690002 70.753029 142.550705
2017-08-23 154.724396 958 9.254746 927 70.327507 143.88028
2017-08-24 154.037735 952.450012 9.254746 921.280029 70.298492 148.153961
2017-08-25 154.608353 945.26001 9.349798 915.890015 70.424217 146.340027
2017-08-28 156.165451 946.02002 9.323877 913.809998 70.433891 148.685791
2017-08-29 157.558167 954.059998 9.367082 921.289978 70.646645 145.92215
2017-08-30 157.983704 967.590027 9.453493 929.570007 71.57505 148.296402
2017-08-31 158.61235 980.599976 9.531265 939.330017 72.310051 147.821548
2017-09-01 158.660706 978.25 9.807784 937.340027 71.507362 149.07518
2017-09-05 156.755432 965.27002 9.816424 928.450012 71.188217 149.246109
2017-09-06 156.590988 967.799988 9.937402 927.809998 70.98513 153.016449
2017-09-07 155.962341 979.469971 9.850988 935.950012 71.894203 153.329849
2017-09-08 153.418777 965.900024 9.816424 926.5 71.546036 153.614761
2017-09-11 156.194489 977.960022 9.859632 929.080017 72.300392 153.434311
2017-09-12 155.575516 982.580017 10.015174 932.070007 72.223022 156.596832
2017-09-13 154.405258 999.599976 10.041096 935.090027 72.73558 159.597916
2017-09-14 153.080246 992.210022 9.989249 925.109985 72.310051 155.86557
2017-09-15 154.627701 986.789978 10.041096 920.289978 72.832283 158.695679
2017-09-18 153.457443 974.190002 10.049739 915 72.687225 161.905685
2017-09-19 153.515472 969.859985 10.127509 921.809998 72.958008 159.597916
2017-09-20 150.942871 973.210022 10.118868 931.580017 72.474472 160.56662
2017-09-21 148.350891 964.650024 10.127509 932.450012 71.768478 161.449829
2017-09-22 146.900177 955.099976 10.231205 928.530029 71.961906 161.782227
2017-09-25 145.604202 939.789978 10.317616 920.969971 70.849724 160.186722
2017-09-26 148.109116 938.599976 10.308974 924.859985 70.849724 163.349243
2017-09-27 149.1633 950.869995 10.326257 944.48999 71.420326 160.148743
2017-09-28 148.244507 956.400024 10.334899 949.5 71.439667 160.148743
2017-09-29 149.0569 961.349976 10.343539 959.109985 72.039268 162.684448
2017-10-02 148.757111 959.190002 10.447234 953.27002 72.155319 161.278885
2017-10-03 149.405106 957.099976 10.663265 957.789978 71.816841 160.927475
2017-10-04 148.437958 965.450012 10.628701 951.679993 72.232697 163.349243
2017-10-05 150.285172 980.849976 10.585494 969.960022 73.470573 162.447021
2017-10-06 150.198135 989.580017 10.637342 978.890015 73.49958 164.29895
2017-10-09 150.720398 990.98999 10.663265 977 73.780052 166.150864
2017-10-10 150.778427 987.200012 10.706471 972.599976 73.780052 163.824097
2017-10-11 151.407104 995 10.69783 989.25 73.905769 166.483261
2017-10-12 150.875168 1000.929993 10.473159 987.830017 74.582748 166.483261
2017-10-13 151.832642 1002.940002 10.41267 989.679993 74.940567 169.446335
2017-10-16 154.627701 1006.340027 10.473159 992 75.095306 169.256409
2017-10-17 155.198318 1009.130005 10.602777 992.179993 75.037262 164.536377
2017-10-18 154.511642 997 10.533646 992.809998 75.056618 168.097763
2017-10-19 150.855804 986.609985 10.568211 984.450012 75.346748 165.248642
2017-10-20 151.116959 982.909973 10.585709 988.200012 76.21714 164.536377
2017-10-23 151.039581 966.299988 10.533218 968.450012 76.236488 163.634155
2017-10-24 151.939011 975.900024 10.664444 970.539978 76.265511 168.791046
2017-10-25 151.271683 972.909973 10.533218 973.330017 76.043053 168.097763
2017-10-26 152.238815 972.429993 10.734434 972.559998 76.168777 164.583862
2017-10-27 157.693542 1100.949951 10.550715 1019.27002 81.052635 169.04747
2017-10-30 161.242996 1110.849976 10.585709 1017.109985 81.130005 173.017227
2017-10-31 163.486755 1105.280029 10.734434 1016.640015 80.443352 173.017227
2017-11-01 161.407394 1103.680054 10.804421 1025.5 80.443352 184.242752
2017-11-02 162.587326 1094.219971 10.865661 1025.579956 81.284744 182.343323
2017-11-03 166.833115 1111.599976 10.81317 1032.47998 81.371788 181.393631
2017-11-06 168.52562 1120.660034 10.786924 1025.900024 81.690926 183.95784
2017-11-07 169.067215 1123.170044 10.638199 1033.329956 81.497498 178.544525
2017-11-08 170.450256 1132.880005 10.550715 1039.849976 81.777962 176.607132
2017-11-09 170.102097 1129.130005 10.533218 1031.26001 81.323418 177.357376
2017-11-10 169.539093 1125.349976 10.506972 1028.069946 81.11068 174.50827
2017-11-13 168.859665 1129.170044 10.638199 1025.75 81.168694 177.689789
2017-11-14 166.3069 1136.839966 10.51572 1026 81.284744 175.695404
2017-11-15 164.113281 1126.689941 10.498224 1020.909973 80.652969 177.547333
2017-11-16 166.073975 1137.290039 10.533218 1032.5 80.866798 180.728836
2017-11-17 165.151871 1129.880005 10.506972 1019.090027 80.089226 180.443924
2017-11-20 164.986893 1126.310059 10.611954 1018.380005 80.215591 184.100296
2017-11-21 168.054031 1139.48999 10.603207 1034.48999 81.372231 191.413025
2017-11-22 169.820587 1156.160034 10.559464 1035.959961 80.779327 187.823135
2017-11-24 169.830307 1186 10.585709 1040.609985 80.925125 191.840378
2017-11-27 168.976135 1195.829956 10.594456 1054.209961 81.518021 192.885071
2017-11-28 167.986099 1193.599976 10.681942 1047.410034 82.49968 191.764404
2017-11-29 164.501587 1161.27002 10.988141 1021.659973 81.002876 194.689499
2017-11-30 166.801956 1176.75 10.953147 1021.409973 81.809601 199.438019
2017-12-01 166.025436 1162.349976 11.005637 1010.169983 81.897079 191.840378
2017-12-04 164.812134 1133.949951 11.049379 998.679993 78.806252 192.790085
2017-12-05 164.656845 1141.569946 10.874409 1005.150024 79.301933 190.03595
2017-12-06 164.04538 1152.349976 10.830667 1018.380005 80.45858 185.192459
2017-12-07 164.346298 1159.790039 10.961896 1030.930054 80.176704 185.192459
2017-12-08 164.394775 1162 11.031882 1037.050049 81.799881 189.940979
2017-12-11 167.597855 1168.920044 11.005637 1041.099976 82.839882 190.320847
2017-12-12 166.656357 1165.079956 11.023134 1040.47998 83.180061 190.748215
2017-12-13 167.20961 1164.130005 11.049379 1040.609985 82.956505 191.697937
2017-12-14 167.161057 1174.26001 10.900655 1049.150024 82.315025 192.315231
2017-12-15 168.859665 1179.140015 11.005637 1064.189941 84.414436 190.843185
2017-12-18 171.237717 1190.579956 11.075624 1077.140015 83.957619 193.321915
2017-12-19 169.412903 1187.380005 11.10187 1070.680054 83.42305 196.351486
2017-12-20 169.2285 1177.619995 11.128116 1064.949951 83.121735 191.963852
2017-12-21 169.86911 1174.76001 11.049379 1063.630005 83.102303 190.890686
2017-12-22 169.86911 1168.359985 11.005637 1060.119995 83.112022 189.703552
2017-12-26 165.559555 1176.76001 11.023134 1056.73999 83.005104 195.401779
2017-12-27 165.588669 1182.26001 10.935649 1049.369995 83.306412 193.739792
2017-12-28 166.054581 1186.099976 11.005637 1048.140015 83.316124 192.172791
2017-12-29 164.258896 1169.469971 10.9269 1046.400024 83.141182 191.375015
2018-01-02 167.19989 1189.01001 11.075624 1065 83.53968 193.834763
2018-01-03 167.170776 1204.199951 11.163113 1082.47998 83.928474 195.116867
2018-01-04 167.947266 1209.589966 11.355577 1086.400024 84.667145 199.675446
2018-01-05 169.859406 1229.140015 11.548045 1102.22998 85.716881 204.186539
2018-01-08 169.2285 1246.869995 11.504302 1106.939941 85.804337 202.99942
2018-01-09 169.209091 1252.699951 11.443064 1106.26001 85.746025 203.9776
2018-01-10 169.170258 1254.329956 11.39932 1102.609985 85.357239 205.421158
2018-01-11 170.13118 1276.680054 11.513051 1105.52002 85.609947 204.347992
2018-01-12 171.888031 1305.199951 11.57429 1122.26001 87.087334 208.46022
2018-01-16 171.014465 1304.859985 11.460561 1121.76001 85.872368 214.481354
2018-01-17 173.839005 1295 10.655697 1131.97998 87.612183 211.594254
2018-01-18 173.994293 1293.319946 10.559464 1129.790039 87.573303 212.733887
2018-01-19 173.217789 1294.579956 10.498224 1137.51001 87.476105 214.633301
2018-01-22 171.800674 1327.310059 10.51572 1155.810059 89.040962 219.381821
2018-01-23 171.839493 1362.540039 10.463229 1169.969971 89.322823 215.962875
2018-01-24 169.102325 1357.51001 10.541966 1164.23999 89.245064 219.191879
2018-01-25 166.083679 1377.949951 10.122037 1170.369995 89.740768 213.683594
2018-01-26 166.471924 1402.050049 10.192024 1175.839966 91.422256 215.582993
2018-01-29 163.026215 1417.680054 9.967925 1175.579956 91.286179 214.633301
2018-01-30 162.065277 1437.819946 9.914143 1163.689941 90.139259 209.694839
2018-01-31 162.51178 1450.890015 9.833467 1169.939941 92.345612 209.267471
2018-02-01 162.851486 1390 9.788646 1167.699951 91.616646 209.884766
2018-02-02 155.78537 1429.949951 9.600404 1111.900024 89.206184 205.981491
2018-02-05 151.893127 1390 9.179096 1055.800049 85.532188 188.421448
2018-02-06 158.241013 1442.839966 9.645223 1080.599976 88.768806 198.013458
2018-02-07 154.853531 1416.780029 9.645223 1048.579956 87.097038 200.150299
2018-02-08 150.592499 1350.5 9.349413 1001.52002 82.626045 192.790085
2018-02-09 152.434464 1339.599976 9.439053 1037.780029 85.707153 189.95047
2018-02-12 158.574326 1386.22998 9.591439 1051.939941 86.630493 199.53299
2018-02-13 160.162903 1414.51001 9.492835 1052.099976 87.310875 198.773224
2018-02-14 163.115891 1451.050049 9.627295 1069.699951 88.678009 204.186539
2018-02-15 168.593033 1461.76001 9.645223 1089.52002 90.484581 200.862579
2018-02-16 168.047272 1448.689941 9.510763 1094.800049 89.840065 200.292755
2018-02-20 167.482025 1468.349976 9.528692 1102.459961 90.543159 194.689499
2018-02-21 166.721848 1482.920044 9.501801 1111.339966 89.342033 192.220261
2018-02-22 168.115509 1485.339966 9.528692 1106.630005 89.576408 194.357101
2018-02-23 171.039246 1500 9.591439 1126.790039 91.8517 196.114059
2018-02-26 174.421036 1521.949951 9.761755 1143.75 93.179771 195.639206
2018-02-27 173.855804 1511.97998 9.510763 1118.290039 91.988403 191.242065
2018-02-28 173.592667 1512.449951 9.510763 1104.72998 91.56852 189.940979
2018-03-01 170.551941 1493.449951 9.223918 1069.52002 90.670113 187.519211
2018-03-02 171.731186 1500.25 9.322519 1078.920044 90.865417 183.625443
2018-03-05 172.325714 1523.609985 9.483871 1090.930054 91.441551 186.151642
2018-03-06 172.179504 1537.640015 9.528692 1095.060059 91.129082 187.99408
2018-03-07 170.581207 1545 9.528692 1109.640015 91.656403 188.231506
2018-03-08 172.442642 1551.859985 9.510763 1126 92.213013 187.899109
2018-03-09 175.405365 1578.890015 9.61833 1160.040039 94.273476 185.572327
2018-03-12 177.101135 1598.390015 9.690043 1164.5 94.498077 185.904724
2018-03-13 175.39563 1588.180054 9.663151 1138.170044 92.193489 185.524841
2018-03-14 173.904495 1591 9.878286 1149.48999 91.646629 189.940979
2018-03-15 174.109161 1582.319946 9.923106 1149.579956 91.968895 191.413025
2018-03-16 173.495193 1571.680054 9.994818 1135.72998 92.379021 193.502365
2018-03-19 170.844345 1544.930054 9.869324 1099.819946 90.709175 187.785141
2018-03-20 170.785858 1586.51001 9.851393 1097.709961 90.943542 188.041565
2018-03-21 166.916748 1581.859985 9.949997 1090.880005 90.3088 189.086243
2018-03-22 164.558273 1544.920044 9.636259 1049.079956 87.681946 185.904724
2018-03-23 160.747635 1495.560059 9.465944 1021.570007 85.133224 175.230042
2018-03-26 168.378662 1555.859985 9.707972 1053.209961 91.57827 188.212509
2018-03-27 164.061218 1497.050049 9.707972 1005.099976 87.369469 188.212509
2018-03-28 162.24852 1431.420044 9.734862 1004.559998 87.291344 181.108719
2018-03-29 163.515457 1447.339966 9.932069 1031.790039 89.12719 189.940979
2018-04-02 162.44342 1371.98999 9.734862 1006.469971 86.441757 186.474564
2018-04-03 164.10997 1392.050049 9.994818 1013.409973 87.603821 189.988449
2018-04-04 167.248123 1410.569946 10.156169 1025.140015 90.162323 190.890686
2018-04-05 168.407867 1451.75 10.174098 1027.810059 90.211143 194.689499
2018-04-06 164.100235 1405.22998 10.02171 1007.039978 88.111626 194.689499
2018-04-09 165.727783 1406.079956 10.084456 1015.450012 88.638939 194.309616
2018-04-10 168.846451 1436.219971 10.263736 1031.640015 90.699394 199.238586
2018-04-11 168.057022 1427.050049 10.245809 1019.969971 89.703362 201.033508
2018-04-12 169.713821 1448.5 10.138242 1032.51001 91.382973 202.391602
2018-04-13 170.288803 1430.790039 10.111348 1029.27002 90.894714 202.60054
2018-04-16 171.35112 1441.5 10.200989 1037.97998 91.959106 199.438019
2018-04-17 173.709595 1503.829956 10.200989 1074.160034 93.814514 203.189346
2018-04-18 173.319763 1527.839966 10.156169 1072.079956 94.175827 201.00502
2018-04-19 168.407867 1556.910034 9.956316 1087.699951 93.853577 198.38385
2018-04-20 161.507813 1527.48999 9.829137 1072.959961 92.76963 198.38385
2018-04-23 161.040039 1517.859985 10.02899 1067.449951 93.111412 192.410217
2018-04-24 158.798492 1460.089966 9.956316 1019.97998 90.933769 191.697937
2018-04-25 159.490433 1460.170044 10.092579 1021.179993 90.142799 189.798523
2018-04-26 160.045959 1517.959961 10.383274 1040.040039 92.047012 189.798523
2018-04-27 158.194244 1572.619995 10.437779 1030.050049 93.570381 193.54985
2018-04-30 161.059509 1566.130005 10.210674 1017.330017 91.324371 194.21463
2018-05-01 164.801895 1582.26001 10.228844 1037.310059 92.76963 194.21463
2018-05-02 172.082062 1569.680054 10.183421 1024.380005 91.314621 194.21463
2018-05-03 172.393906 1572.079956 10.174339 1023.719971 91.861473 193.217453
2018-05-04 179.157516 1580.949951 10.319684 1048.209961 92.925873 198.296371
2018-05-07 180.45372 1600.140015 10.301517 1054.790039 93.960991 199.317017
2018-05-08 181.321091 1592.390015 10.237928 1053.910034 93.560616 195.380249
2018-05-09 182.597794 1608 10.047158 1082.76001 94.664101 193.144547
2018-05-10 185.209671 1609.079956 10.183421 1097.569946 95.611313 194.408203
2018-05-11 184.505264 1602.910034 10.165253 1098.26001 95.40625 197.528458
2018-05-14 184.074799 1601.540039 10.15617 1100.199951 95.728493 197.528458
2018-05-15 182.40184 1576.119995 10.192507 1079.22998 95.035164 194.408203
2018-05-16 184.104141 1587.280029 10.356022 1081.77002 95.28035 194.408203
2018-05-17 182.939926 1581.76001 10.410527 1078.589966 94.329018 192.950134
2018-05-18 182.274643 1574.369995 10.292432 1066.359985 94.505569 193.387558
2018-05-21 183.566071 1585.459961 10.455948 1079.579956 95.721695 194.835907
2018-05-22 183.106216 1581.400024 10.465034 1069.72998 95.623627 197.01326
2018-05-23 184.280273 1601.859985 10.392358 1079.689941 96.761292 191.103271
2018-05-24 184.074799 1603.069946 10.555875 1079.23999 96.41803 191.492081
2018-05-25 184.495499 1610.150024 10.455948 1075.660034 96.467072 189.548004
2018-05-29 183.830231 1612.869995 10.392358 1060.319946 96.123802 182.150757
2018-05-30 183.438889 1624.890015 10.492286 1067.800049 97.045715 184.201767
2018-05-31 182.82251 1629.619995 10.492286 1084.98999 96.937828 181.917465
2018-06-01 186.119507 1641.540039 10.637633 1119.5 98.850311 182.743713
2018-06-04 187.675095 1665.27002 10.664886 1139.290039 99.713371 179.89563
2018-06-05 189.123032 1696.349976 10.746644 1139.660034 100.223366 182.93811
2018-06-06 189.778519 1695.75 10.873824 1136.880005 100.517586 186.41803
2018-06-07 189.269806 1689.300049 10.928328 1123.859985 98.938568 184.833588
2018-06-08 187.547913 1683.98999 10.991919 1120.869995 99.674141 182.422928
2018-06-11 187.088089 1689.119995 10.928328 1129.98999 99.105301 182.393768
2018-06-12 188.115341 1698.75 11.001002 1139.319946 99.360298 182.627075
2018-06-13 186.569565 1704.859985 10.919246 1134.790039 98.909149 181.557816
2018-06-14 186.667404 1723.859985 10.80115 1152.119995 99.468178 181.62587
2018-06-15 184.749863 1715.969971 10.792065 1152.26001 98.203003 181.139847
2018-06-18 184.652008 1723.790039 10.891993 1173.459961 98.918961 175.939423
2018-06-19 181.668076 1734.780029 10.80115 1168.060059 98.918961 167.793716
2018-06-20 182.460541 1750.079956 10.782981 1169.839966 99.909523 173.528763
2018-06-21 181.443069 1730.219971 10.637633 1157.660034 99.193573 170.107178
2018-06-22 180.914749 1715.670044 10.583127 1155.47998 98.477631 168.794922
2018-06-25 178.224304 1663.150024 10.446865 1124.810059 96.49649 166.607819
2018-06-26 180.435379 1691.089966 10.465034 1118.459961 97.173225 165.344177
2018-06-27 180.171219 1660.51001 10.374191 1103.97998 95.662849 163.341766
2018-06-28 181.482208 1701.449951 10.247011 1114.219971 96.731873 159.414719
2018-06-29 181.100647 1699.800049 10.056243 1115.650024 96.712257 158.442688
2018-07-02 183.125809 1713.780029 10.083495 1127.459961 98.085312 158.763458
2018-07-03 179.936417 1693.959961 9.983567 1102.890015 97.143799 160.824188
2018-07-05 181.384354 1699.72998 10.038074 1124.27002 97.840126 162.146164
2018-07-06 183.898682 1710.630005 10.047158 1140.170044 99.213196 167.774292
2018-07-09 186.452164 1739.02002 10.174339 1154.050049 99.8899 166.219009
2018-07-10 186.227173 1743.069946 10.219759 1152.839966 100.154709 161.183853
2018-07-11 183.810638 1755 10.056243 1153.900024 100.01741 161.115799
2018-07-12 186.89241 1796.619995 10.038074 1183.47998 102.184883 161.35881
2018-07-13 187.185898 1813.030029 9.974484 1188.819946 103.401009 163.886124
2018-07-16 186.775024 1822.48999 9.85639 1183.859985 102.891022 163.059875
2018-07-17 187.303299 1843.930054 9.865473 1198.800049 103.910988 164.809555
2018-07-18 186.276047 1842.920044 9.874557 1195.880005 103.096977 166.948044
2018-07-19 187.72403 1812.969971 9.829137 1186.959961 102.390823 163.536179
2018-07-20 187.293564 1813.699951 9.727807 1184.910034 104.224838 161.35881
2018-07-23 187.459839 1802 9.644897 1205.5 105.892128 160.357605
2018-07-24 188.819748 1829.23999 9.737016 1248.079956 105.588097 164.702637
2018-07-25 190.600342 1863.609985 9.690958 1263.699951 108.697083 167.045258
2018-07-26 190.00354 1808 9.110607 1268.329956 107.510376 164.031921
2018-07-27 186.843521 1817.27002 9.147454 1238.5 105.607712 162.622467
2018-07-30 185.796677 1779.219971 9.276422 1219.73999 103.342163 170.933411
2018-07-31 186.168427 1777.439941 9.248784 1217.26001 104.038513 171.030609
2018-08-01 197.135651 1797.170044 9.119817 1220.01001 104.23465 162.573853
2018-08-02 202.898071 1834.329956 9.138242 1226.150024 105.499832 158.734299
2018-08-03 203.485062 1823.290039 9.248784 1223.709961 105.960777 160.474243
2018-08-06 204.541672 1847.75 9.239573 1224.77002 106.049042 163.497299
2018-08-07 202.62413 1862.47998 9.285632 1242.219971 106.784607 161.776779
2018-08-08 202.761124 1886.52002 9.257997 1245.609985 107.382874 160.629776
2018-08-09 204.355804 1898.52002 9.129029 1249.099976 107.559402 159.949356
2018-08-10 203.747101 1886.300049 8.972426 1237.609985 106.902306 158.442688
2018-08-13 205.062668 1896.199951 8.714492 1235.01001 106.127502 156.91658
2018-08-14 205.926666 1919.650024 8.751341 1242.099976 107.45153 155.069702
2018-08-15 206.407715 1882.619995 8.705279 1214.380005 105.994431 155.089142
2018-08-16 209.43158 1886.52002 8.760552 1206.48999 105.974731 154.55452
2018-08-17 213.613892 1882.219971 8.7974 1200.959961 105.915665 155.769577
