STATIONS_ID MESS_DATUM_BEGINN MESS_DATUM_ENDE QUALITAETS_NIVEAU ART LUFTTEMPERATUR_MAXIMUM LUFTTEMPERATUR LUFTTEMPERATUR_MINIMUM WINDSTAERKE BEDECKUNGSGRAD ART.1 SONNENSCHEINDAUER ART.2 NIEDERSCHLAGSHOEHE ART.3 max.LUFTTEMPERATUR_MAXIMUM. min.LUFTTEMPERATUR_MINIMUM. max.WINDSPITZE_MAXIMUM. ART.4 max.NIEDERSCHLAGSHOEHE. eor
5792 19160901 19160930 5 1 0.4 -1.8 -3.8 3.67 5.55 2 142.7 2 288 6 5.8 -9.2 NA 6 68.5 eor
5792 19161001 19161031 5 1 -1.6 -3.7 -5.9 4.82 5.24 2 162.5 2 108.1 6 4.7 -13.2 NA 6 27.4 eor
5792 19161101 19161130 5 1 -3.6 -6.2 -9 4.75 5.24 2 130.2 2 112.7 6 1.9 -19.2 NA 6 27.2 eor
5792 19161201 19161231 5 1 -6.6 -9.1 -11.6 6.52 6.1 2 81.6 2 42 6 -0.5 -18.5 NA 6 7 eor
5792 19170101 19170131 5 1 -10.2 -12.6 -15 4.62 5.42 2 98.8 2 51.6 6 -3.5 -22.8 NA 6 15.3 eor
5792 19170201 19170228 5 1 -9.2 -11.5 -13.7 3.68 3.64 2 179.9 2 18.7 6 -3.9 -21 NA 6 3.7 eor
5792 19170301 19170331 5 1 -8.7 -11.7 -14.7 5.05 6.33 2 148.1 2 63.1 6 -2.1 -23.7 NA 6 9.6 eor
5792 19170401 19170430 5 1 -8 -10.7 -13.2 4.98 6.74 2 123.5 2 105.6 6 0.3 -19 NA 6 26.3 eor
5792 19170501 19170531 5 1 2.9 0.4 -1.6 3.04 5.67 2 213.4 2 56.5 6 6.8 -5.1 NA 6 17.9 eor
5792 19170601 19170630 5 1 5.7 2.4 0 2.77 5.83 2 193.3 2 134.9 6 9.6 -5.8 NA 6 19 eor
5792 19170701 19170731 5 1 4.8 2.1 0 3.31 5.83 2 162.3 2 210.8 6 10.2 -5.5 NA 6 29.8 eor
5792 19170801 19170831 5 1 4.9 2 -0.1 3.93 5.94 2 159.2 2 185.2 6 9.9 -4.7 NA 6 33 eor
5792 19170901 19170930 5 1 4.7 2.1 0 3.84 4.08 2 232 2 91.7 6 9.1 -9 NA 6 35.8 eor
5792 19171001 19171031 5 1 -3 -5.8 -8.3 5.51 5.67 2 141.6 2 130 6 4.7 -14.8 NA 6 25.3 eor
5792 19171101 19171130 5 1 -5.7 -8.1 -10.8 4.29 4.69 2 144.4 2 65.8 6 -0.2 -19.7 NA 6 14.3 eor
5792 19171201 19171231 5 1 -9.9 -12.6 -15.2 4.68 4.71 2 132.4 2 24.1 6 -0.3 -26.4 NA 6 5 eor
5792 19180101 19180131 5 1 -6.7 -9.2 -11.9 5.55 4.42 2 151.1 2 17 6 -0.7 -27.3 NA 6 5.6 eor
5792 19180201 19180228 5 1 -7.6 -10 -12.2 3.85 4.04 2 161.8 2 48.6 6 -3.2 -26.7 NA 6 12.4 eor
5792 19180301 19180331 5 1 -7.3 -9.5 -11.8 3.4 5.43 2 157.4 2 46.3 6 -2.3 -23 NA 6 11.1 eor
5792 19180401 19180430 5 1 -2.5 -5.1 -7.1 3.33 6.31 2 130.9 2 42.6 6 0.6 -12.7 NA 6 6.4 eor
5792 19180501 19180531 5 1 0.4 -2.2 -4.2 2.97 5.99 2 158.4 2 115.3 6 7.2 -9.3 NA 6 14 eor
5792 19180601 19180630 5 1 -0.5 -2.8 -5 4.18 6.88 2 98.1 2 286.8 6 4.1 -10.2 NA 6 70.1 eor
5792 19180701 19180731 5 1 3.8 1.3 -0.9 4.09 6.09 2 157.4 2 188.7 6 15.3 -6.5 NA 6 32.4 eor
5792 19180801 19180831 5 1 3.2 0.8 -1.4 3.95 6.17 2 143.5 2 188 6 12 -7.8 NA 6 35.1 eor
5792 19180901 19180930 5 1 3.7 1.1 -1.2 5.27 5.53 2 165.1 2 100.7 6 9.8 -7 NA 6 16.6 eor
5792 19181001 19181031 5 1 -3.3 -5.2 -7.3 3.42 5.36 2 127.9 2 116.2 6 1.6 -13.1 NA 6 44.1 eor
5792 19181101 19181130 5 1 -5.9 -7.8 -9.6 3.48 4.05 2 155.4 2 41.8 6 2.8 -16.1 NA 6 10.3 eor
5792 19181201 19181231 5 1 -6.3 -8.5 -10.7 5.02 6.26 2 68.5 2 157.1 6 -0.9 -17.6 NA 6 31.8 eor
5792 19190101 19190131 5 1 -8.6 -10.6 -12.7 3.76 4.95 2 138.2 2 80.4 6 -4.2 -17.3 NA 6 35.8 eor
5792 19190201 19190228 5 1 -9.6 -12 -14 4.18 5.24 2 106.6 2 52.2 6 -2.9 -28.5 NA 6 10.1 eor
5792 19190301 19190331 5 1 -8.2 -10.6 -13.1 4.55 6.22 2 120.6 2 67.7 6 -1.4 -20.5 NA 6 6.1 eor
5792 19190401 19190430 5 1 -7.1 -9.6 -12.1 3.8 6.63 2 117.4 2 138.6 6 -1 -20.2 NA 6 15.7 eor
5792 19190501 19190531 5 1 -2.9 -5.4 -8.1 2.61 5.91 2 165.4 2 97.6 6 3.5 -19.8 NA 6 20.2 eor
5792 19190601 19190630 5 1 2.3 -0.4 -2.6 3.59 6.31 2 128.5 2 132 6 9.3 -9.5 NA 6 18.8 eor
5792 19190701 19190731 5 1 1.2 -1.2 -3.3 3.38 7.12 2 110 2 207.8 6 6.7 -7.6 NA 6 36.5 eor
5792 19190801 19190831 5 1 4.9 2.4 0.3 3.23 6.21 2 182.3 2 107.6 6 10.8 -9.2 NA 6 24.5 eor
5792 19190901 19190930 5 1 4.3 1.9 -0.2 2.84 4.53 2 212.1 2 46.6 6 10 -11.6 NA 6 15.7 eor
5792 19191001 19191031 5 1 -5.2 -7.7 -9.8 3.3 5.46 2 148.1 2 97.5 6 4.7 -17.6 NA 6 16.7 eor
5792 19191101 19191130 5 1 -7.6 -10.3 -13.3 5.32 6.12 2 94.5 2 85.3 6 -1.3 -24 NA 6 15.3 eor
5792 19191201 19191231 5 1 -8.1 -10.6 -13.3 4.91 5.87 2 71.3 2 85.5 6 -1.3 -20.5 NA 6 12.1 eor
5792 19200101 19200131 5 1 -6.3 -9.1 -11.7 5.17 6 2 91.4 2 65.2 6 -1.9 -19.3 NA 6 10.6 eor
5792 19200201 19200229 5 1 -5 -7.6 -10.1 4.24 3.61 2 192.8 2 15.7 6 0 -18.9 NA 6 4.8 eor
5792 19200301 19200331 5 1 -4 -6.5 -8.8 4.33 4.86 2 183.5 2 56.2 6 4.7 -20.1 NA 6 22 eor
5792 19200401 19200430 5 1 -2.3 -5.1 -7.6 4.64 6.14 2 118.7 2 118 6 4.9 -13.2 NA 6 27.1 eor
5792 19200501 19200531 5 1 3.1 0.4 -1.9 4.14 6.4 2 167.1 2 106 6 7.9 -14.7 NA 6 15.4 eor
5792 19200601 19200630 5 1 1.9 -0.5 -2.6 3.59 6.9 2 92.3 2 180.1 6 10.7 -8.9 NA 6 26.9 eor
5792 19200701 19200731 5 1 6.2 2.8 0.2 3.53 5.84 2 185.4 2 228.1 6 13.6 -6.1 NA 6 40.7 eor
5792 19200801 19200831 5 1 3.3 0.6 -1.4 2.8 6.67 2 132 2 154.4 6 10.7 -6.5 NA 6 21.8 eor
5792 19200901 19200930 5 1 1.4 -0.2 -1.7 3.86 6.16 2 118.7 2 190.1 6 6.1 -5.3 NA 6 38.1 eor
5792 19201001 19201031 5 1 0.7 -1.2 -2.8 2.1 3.56 2 238.8 2 15.8 6 6.8 -8.3 NA 6 12.1 eor
5792 19201101 19201130 5 1 -2.6 -4.1 -6 3.19 3.51 2 179 2 4.9 6 1.7 -14.3 NA 6 2.3 eor
5792 19201201 19201231 5 1 -6.4 -8.5 -10.3 3.47 5.45 2 103.4 2 45.4 6 -0.1 -17.8 NA 6 8.1 eor
5792 19210101 19210131 5 1 -6.6 -8.9 -11 4.36 5.67 2 87.8 2 108 6 -1.9 -18.7 NA 6 18 eor
5792 19210201 19210228 5 1 -8.4 -10.5 -12.4 2.29 3.5 2 181.7 2 22.9 6 -3.8 -16.6 NA 6 9.3 eor
5792 19210301 19210331 5 1 -5.1 -7.7 -10 2.65 3.86 2 216.1 2 48.8 6 -0.2 -15.3 NA 6 16.2 eor
5792 19210401 19210430 5 1 -5.1 -7.9 -10.3 1.83 6.14 2 107.2 2 188.1 6 1.4 -17.2 NA 6 24.6 eor
5792 19210501 19210531 5 1 2.6 -0.2 -2.5 1.79 5.86 2 176 2 107.7 6 6.5 -14.7 NA 6 26.8 eor
5792 19210601 19210630 5 1 1.8 -0.8 -3 2.36 6.5 2 100.9 2 209.1 6 11.3 -10.7 NA 6 40.4 eor
5792 19210701 19210731 5 1 6.5 3.9 1.6 1.97 5.59 2 187.1 2 74.4 6 13 -5.3 NA 6 21.5 eor
5792 19210801 19210831 5 1 5.6 3 0.8 2.62 5.34 2 182.6 2 95 6 12 -5.7 NA 6 22.5 eor
5792 19210901 19210930 5 1 4.3 1.9 -0.3 2.37 4.44 2 210.2 2 76.8 6 8.4 -9.5 NA 6 20 eor
5792 19211001 19211031 5 1 2.1 -0.3 -2.1 2.41 3.79 2 219.7 2 67.6 6 7.1 -15.7 NA 6 15.3 eor
5792 19211101 19211130 5 1 -6.2 -8 -9.7 3.02 3.23 2 185.7 2 56.3 6 0.8 -18.7 NA 6 20.6 eor
5792 19211201 19211231 5 1 -7.5 -9.7 -11.8 3.97 4.83 2 108.8 2 64.9 6 -2.8 -17.1 NA 6 10.5 eor
5792 19220101 19220131 5 1 -9.7 -12.3 -14.8 3.69 5.46 2 101.3 2 49.8 6 -4.3 -25.1 NA 6 10.4 eor
5792 19220201 19220228 5 1 -7.9 -10.3 -12.7 3.84 4.3 2 134.4 2 32.2 6 -2.2 -25.2 NA 6 4.5 eor
5792 19220301 19220331 5 1 -5.6 -8.4 -11 3.99 5.44 2 128.6 2 49.2 6 1.3 -19.3 NA 6 9 eor
5792 19220401 19220430 5 1 -5.3 -8.2 -11.1 3.9 6.77 2 112.8 2 88.1 6 3.7 -17.2 NA 6 9.3 eor
5792 19220501 19220531 5 1 0.9 -1.5 -3.6 3.33 5.08 2 203.4 2 86.9 6 9.6 -13.4 NA 6 14.4 eor
5792 19220601 19220630 5 1 3.2 0.5 -1.6 2.63 6.75 2 95.4 2 239.4 6 8.9 -7.8 NA 6 39.6 eor
5792 19220701 19220731 5 1 4.3 1.2 -1.6 3.8 5.4 2 207.4 2 155 6 12.1 -8.2 NA 6 44.3 eor
5792 19220801 19220831 5 1 5.4 2.6 0 3.85 4.86 2 233.9 2 120.8 6 10.9 -7.5 NA 6 23.8 eor
5792 19220901 19220930 5 1 -0.1 -2.1 -4.1 3.87 6.48 2 100.3 2 269.7 6 4.7 -11.3 NA 6 59.8 eor
5792 19221001 19221031 5 1 -2.7 -4.5 -6.6 4.39 5.67 2 99 2 99 6 1 -11.4 NA 6 22 eor
5792 19221101 19221130 5 1 -7.8 -10.4 -13.1 5.29 5.01 2 133.2 2 68.1 6 -0.2 -24.2 NA 6 10 eor
5792 19221201 19221231 5 1 -8.7 -10.5 -12.6 4.8 5.82 2 78.7 2 46.2 6 -2.2 -22.6 NA 6 6.8 eor
5792 19230101 19230131 5 1 -10.5 -12.6 -14.8 3.22 5.95 2 73.4 2 101.8 6 -4.5 -23.2 NA 6 9.3 eor
5792 19230201 19230228 5 1 -8.4 -10.7 -13.1 3.88 6.29 2 88.9 2 59.7 6 -3.1 -17.8 NA 6 9.1 eor
5792 19230301 19230331 5 1 -6.2 -8.6 -10.5 2.68 4.64 2 175.2 2 50.5 6 -1.3 -16.8 NA 6 10.8 eor
5792 19230401 19230430 5 1 -4.2 -6.8 -9.3 3.68 5.77 2 143.4 2 90.8 6 0.9 -13.8 NA 6 12.5 eor
5792 19230501 19230531 5 1 0.8 -2.4 -4.9 3.72 5.4 2 224.5 2 58.8 6 8.7 -13.6 NA 6 11.3 eor
5792 19230601 19230630 5 1 -0.8 -3.5 -6 3.19 7.18 2 92.1 2 202.1 6 9.5 -11.7 NA 6 22.3 eor
5792 19230701 19230731 5 1 6.3 3.6 1.2 3.15 5.3 2 224.9 2 176.3 6 13.7 -4.5 NA 6 42.1 eor
5792 19230801 19230831 5 1 6.3 3 0.4 3.61 4.68 2 240.4 2 105.8 6 12.9 -5.6 NA 6 16.2 eor
5792 19230901 19230930 5 1 1.5 -0.9 -3.3 3.23 5.63 2 136.3 2 73.8 6 6.3 -9.8 NA 6 14.5 eor
5792 19231001 19231031 5 1 0.2 -1.8 -3.6 5.18 5.26 2 137.4 2 119.4 6 6.7 -11.4 NA 6 20.8 eor
5792 19231101 19231130 5 1 -5.1 -7.3 -9.6 4.73 5.89 2 118.2 2 59.2 6 4.1 -18.8 NA 6 11.7 eor
5792 19231201 19231231 5 1 -9.7 -12.7 -15.3 4.95 6.02 2 72.9 2 82.4 6 -2.4 -26.9 NA 6 14.8 eor
5792 19240101 19240131 5 1 -9.6 -12 -14.5 3.96 4.81 2 134.7 2 34.3 6 -3.1 -23.8 NA 6 6.4 eor
5792 19240201 19240229 5 1 -11.6 -13.9 -15.6 3.28 5.04 2 144.9 2 37.2 6 -4.9 -25 NA 6 6.3 eor
5792 19240301 19240331 5 1 -8.1 -10.1 -12.3 3.32 4.54 2 187.7 2 23 6 -1 -21 NA 6 6.2 eor
5792 19240401 19240430 5 1 -5 -7.4 -9.4 4.33 6.58 2 115.4 2 91.7 6 1.2 -16.8 NA 6 16.5 eor
5792 19240501 19240531 5 1 1.6 -1 -3.3 3.65 5.89 2 181 2 87 6 7.9 -11.7 NA 6 25.6 eor
5792 19240601 19240630 5 1 2.8 0.2 -2 3.51 6.42 2 137.6 2 205.4 6 8.9 -8.7 NA 6 29.3 eor
5792 19240701 19240731 5 1 4.8 2.1 -0.3 4.01 6.2 2 144.7 2 187.3 6 13 -6.2 NA 6 21.7 eor
5792 19240801 19240831 5 1 2 -0.5 -2.3 3.11 6.42 2 138.9 2 208.8 6 8.6 -7.4 NA 6 21.6 eor
5792 19240901 19240930 5 1 2.6 0.3 -1.7 2.83 5.2 2 169.8 2 113.2 6 8.7 -8.8 NA 6 18.2 eor
5792 19241001 19241031 5 1 -0.5 -2.5 -4.2 2.4 4.05 2 185.7 2 59.8 6 3.9 -7.9 NA 6 9.5 eor
5792 19241101 19241130 5 1 -3.9 -5.4 -6.8 2.56 3.21 2 181 2 34.9 6 1.6 -19.8 NA 6 16.1 eor
5792 19241201 19241231 5 1 -4.6 -6.6 -8.2 2.55 3.1 2 158.7 2 69.5 6 1.8 -17 NA 6 20.4 eor
5792 19250101 19250131 5 1 -6 -7.9 -10.2 2.62 3.52 2 140.7 2 45.7 6 -0.5 -19.6 NA 6 10.2 eor
5792 19250201 19250228 5 1 -8.7 -11.1 -13.2 3.33 5.15 2 112 2 90.5 6 -1.4 -19.8 NA 6 34.1 eor
5792 19250301 19250331 5 1 -11 -13.2 -15.3 3.02 5.93 2 117.9 2 98 6 -5 -25.1 NA 6 14.6 eor
5792 19250401 19250430 5 1 -4 -6.7 -9.3 2.96 6.4 2 101.6 2 114.9 6 -0.2 -13.8 NA 6 13.1 eor
5792 19250501 19250531 5 1 0.3 -2 -4.1 2.71 5.77 2 163.8 2 102.4 6 7 -13.1 NA 6 20.4 eor
5792 19250601 19250630 5 1 2.3 -0.3 -2.2 3.14 5.93 2 165.1 2 154.9 6 9.7 -5.9 NA 6 21.4 eor
5792 19250701 19250731 5 1 4.6 2 -0.1 2.65 6.39 2 133 2 145.5 6 14.1 -4.9 NA 6 24 eor
5792 19250801 19250831 5 1 4.2 1.5 -0.8 3.72 5.72 2 142.2 2 247.1 6 15.4 -5.4 NA 6 55.7 eor
5792 19250901 19250930 5 1 -0.2 -2.9 -5 3.56 5.52 2 117.3 2 176.4 6 7.1 -9.6 NA 6 22.4 eor
5792 19251001 19251031 5 1 -0.3 -2.5 -4.5 3.53 3.17 2 217.5 2 97.5 6 5.7 -16.9 NA 6 32.4 eor
5792 19251101 19251130 5 1 -5.3 -7.7 -9.7 3.22 4.69 2 116.4 2 67.1 6 1 -23.3 NA 6 17.1 eor
5792 19251201 19251231 5 1 -9.9 -12.3 -14.7 4.87 5.81 2 58 2 72.2 6 -0.8 -26.8 NA 6 10.1 eor
5792 19260101 19260131 5 1 -9.6 -12.2 -15 3.75 5.65 2 69.9 2 61.9 6 -3 -27.1 NA 6 8.4 eor
5792 19260201 19260228 5 1 -5.6 -7.6 -9.8 3.67 5.47 2 98.2 2 57.9 6 -1.3 -13.7 NA 6 14.6 eor
5792 19260301 19260331 5 1 -7.3 -9.5 -11.9 4.03 5.85 2 102.2 2 69 6 0.7 -21.6 NA 6 13.4 eor
5792 19260401 19260430 5 1 -2.8 -5.6 -7.9 2.99 4.6 2 179.1 2 97.1 6 4 -14.7 NA 6 15.4 eor
5792 19260501 19260531 5 1 -1.6 -4.2 -6.4 3.41 6.49 2 103.1 2 204.2 6 2.8 -12.8 NA 6 40.4 eor
5792 19260601 19260630 5 1 0.1 -2.3 -4.5 3.27 6.96 2 80.4 2 350.6 6 7.2 -7.8 NA 6 35.5 eor
5792 19260701 19260731 5 1 3.9 1.4 -0.8 3.38 6.85 2 95.1 2 364 6 12.2 -7 NA 6 59.8 eor
5792 19260801 19260831 5 1 4.4 1.9 -0.4 2.56 4.92 2 198.2 2 100.3 6 9.1 -6.1 NA 6 19 eor
5792 19260901 19260930 5 1 4 1.5 -0.5 2.47 5.05 2 167.2 2 88.6 6 10.1 -8.1 NA 6 18.6 eor
5792 19261001 19261031 5 1 -1.1 -3.1 -5.4 4.85 5.34 2 152.8 2 77.5 6 6.1 -15.7 NA 6 27.7 eor
5792 19261101 19261130 5 1 -3 -4.6 -6.2 5.18 4.82 2 128.5 2 34 6 4 -14.9 NA 6 21.6 eor
5792 19261201 19261231 5 1 -9 -11.2 -13.3 4.48 5.48 2 81.8 2 91.3 6 -1.2 -20.9 NA 6 17.4 eor
5792 19270101 19270131 5 1 -8.3 -10.6 -13.2 3.95 5.59 2 81.4 2 65.7 6 -2.1 -20.5 NA 6 14.3 eor
5792 19270201 19270228 5 1 -9.1 -11.4 -13.6 3.94 4.26 2 143.2 2 51 6 -4.7 -21 NA 6 9.8 eor
5792 19270301 19270331 5 1 -5.8 -8.6 -10.9 3.57 4.92 2 147.5 2 65 6 -1 -14.8 NA 6 16 eor
5792 19270401 19270430 5 1 -4.8 -6.8 -9.1 4.3 6.95 2 106.1 2 144.9 6 0.7 -15.8 NA 6 16.2 eor
5792 19270501 19270531 5 1 0.1 -2.4 -4.5 3.31 6.02 2 180.2 2 147.9 6 8.1 -12.9 NA 6 21 eor
5792 19270601 19270630 5 1 4 0.9 -1.9 3.51 5.92 2 193.7 2 156 6 15.5 -10 NA 6 23.4 eor
5792 19270701 19270731 5 1 5.4 2.3 0.1 3.05 5.93 2 137.2 2 189.7 6 10.4 -4.2 NA 6 47.9 eor
5792 19270801 19270831 5 1 5.1 2.3 0.1 3.33 5.14 2 189 2 157.9 6 12.1 -7.1 NA 6 22.4 eor
5792 19270901 19270930 5 1 2.6 0.1 -2 3.9 5.76 2 130.1 2 227.1 6 9.3 -6.9 NA 6 21.4 eor
5792 19271001 19271031 5 1 -0.3 -2.4 -4.5 3.62 2.97 2 218.1 2 39.3 6 5.7 -13.4 NA 6 19.3 eor
5792 19271101 19271130 5 1 -3.8 -5.7 -7.7 3.96 4.62 2 114.4 2 71.1 6 4.9 -19.6 NA 6 15.2 eor
5792 19271201 19271231 5 1 -7.7 -9.8 -11.7 3.66 4.42 2 118.8 2 41.3 6 -1.6 -31.1 NA 6 10.7 eor
5792 19280101 19280131 5 1 -7.9 -10.4 -12.6 4.25 4.65 2 112.5 2 74.3 6 -4.6 -17.1 NA 6 15.6 eor
5792 19280201 19280229 5 1 -8.5 -10.8 -13.1 5.33 4.52 2 141.8 2 94.6 6 -3.7 -18.8 NA 6 28.5 eor
5792 19280301 19280331 5 1 -6.3 -8.5 -10.5 3.43 4.58 2 153.7 2 51.6 6 -0.9 -17.1 NA 6 16.1 eor
5792 19280401 19280430 5 1 -2.7 -5.7 -8.4 4.35 5.5 2 167.5 2 132.2 6 2.5 -14.8 NA 6 27.3 eor
5792 19280501 19280531 5 1 -2.4 -5.1 -7.4 3.27 6.21 2 133.8 2 172.1 6 2.5 -15.8 NA 6 19.1 eor
5792 19280601 19280630 5 1 3 0.2 -2.4 4.1 5.52 2 180.3 2 167 6 10.1 -9.6 NA 6 18.9 eor
5792 19280701 19280731 5 1 8 5 2.5 2.8 4.71 2 243.3 2 83.1 6 12.1 -2 NA 6 27.4 eor
5792 19280801 19280831 5 1 6.6 3.4 1 4.13 5.87 2 181.7 2 197.9 6 12.6 -5.3 NA 6 27.2 eor
5792 19280901 19280930 5 1 3 0.1 -2.4 2.78 5.17 2 156.7 2 119.9 6 10.9 -13.1 NA 6 20.7 eor
5792 19281001 19281031 5 1 -1.4 -3.6 -5.9 4.18 4.89 2 168.3 2 67.3 6 4.8 -15.1 NA 6 13.8 eor
5792 19281101 19281130 5 1 -5.2 -7.6 -9.3 4.5 5.61 2 83.8 2 85.3 6 0.4 -16.5 NA 6 12.5 eor
5792 19281201 19281231 5 1 -8.7 -11.1 -12.8 3.73 4.72 2 120 2 64.4 6 -3.4 -20.6 NA 6 9.3 eor
5792 19290101 19290131 5 1 -12.1 -14.4 -16.6 3.72 4 2 142.9 2 49.7 6 -5.5 -28.9 NA 6 14.1 eor
5792 19290201 19290228 5 1 -12.2 -15 -17.9 3.7 3.1 2 186.8 2 37.4 6 -2.1 -30.4 NA 6 18.1 eor
5792 19290301 19290331 5 1 -6.9 -9.1 -11 3.43 3.45 2 229.2 2 25.9 6 -2.8 -19.7 NA 6 8.2 eor
5792 19290401 19290430 5 1 -6.7 -9.9 -12.4 4.3 6 2 144.5 2 97.2 6 -1.3 -23.8 NA 6 14.5 eor
5792 19290501 19290531 5 1 0.8 -1.9 -4.1 2.94 5.54 2 180.1 2 131.1 6 7.2 -9.9 NA 6 30.7 eor
5792 19290601 19290630 5 1 3.7 0.6 -1.9 3.6 5.99 2 158.5 2 220.5 6 10.4 -8.5 NA 6 26.3 eor
5792 19290701 19290731 5 1 5.8 2.9 0.3 3.08 5.02 2 222.9 2 130.6 6 13.4 -6.5 NA 6 21.2 eor
5792 19290801 19290831 5 1 6.4 3.4 1 2.24 5.11 2 200.2 2 205 6 10.9 -4.8 NA 6 50.9 eor
5792 19290901 19290930 5 1 4.5 2.1 0 3.4 4.22 2 194.5 2 55.6 6 9.9 -10.8 NA 6 11.1 eor
5792 19291001 19291031 5 1 -1 -3.3 -5.5 4.96 5.57 2 158 2 179.1 6 5.1 -16.6 NA 6 31.8 eor
5792 19291101 19291130 5 1 -3.9 -6.4 -9.1 4.59 5.28 2 131.8 2 142 6 3.8 -18.3 NA 6 29.3 eor
5792 19291201 19291231 5 1 -7 -9.6 -12.4 5.77 5.71 2 90.2 2 313.2 6 0.1 -21.4 NA 6 27.2 eor
5792 19300101 19300131 5 1 -4.9 -7.2 -9.2 4.88 3.75 2 199.2 2 90.8 6 -0.9 -18 NA 6 20.3 eor
5792 19300201 19300228 5 1 -9.3 -11.3 -13.4 3.95 3.59 2 208.3 2 24.7 6 -1.1 -19.4 NA 6 8 eor
5792 19300301 19300331 5 1 -5.6 -8.4 -11.3 4.31 5.6 2 153.1 2 161 6 -0.2 -19.1 NA 6 24.7 eor
5792 19300401 19300430 5 1 -3.5 -6.1 -8.1 4.1 6.54 2 137.4 2 202.3 6 1.7 -13.6 NA 6 53.1 eor
5792 19300501 19300531 5 1 -1 -3.6 -6 4.11 6.71 2 155 2 347.5 6 7.6 -12.9 NA 6 63.5 eor
5792 19300601 19300630 5 1 6.7 3.3 1.3 2.89 6.06 2 235.2 2 111.6 6 9.9 -0.9 NA 6 24.4 eor
5792 19300701 19300731 5 1 4 1.2 -1.1 3.97 6.78 2 175.6 2 233.8 6 11.9 -7.1 NA 6 39.7 eor
5792 19300801 19300831 5 1 4.9 2.1 -0.3 4.09 5.15 2 217 2 329.8 6 13.3 -7.2 NA 6 47.6 eor
5792 19300901 19300930 5 1 2.2 -0.2 -2.1 3.75 5.68 2 120.3 2 140.5 6 7.7 -8.1 NA 6 21.6 eor
5792 19301001 19301031 5 1 -1.5 -3.7 -5.9 4.41 5.25 2 129.1 2 162.4 6 6.4 -14.3 NA 6 23.8 eor
5792 19301101 19301130 5 1 -4.4 -6.7 -9 5.62 5.18 2 121.5 2 88.5 6 -0.9 -16.4 NA 6 13.6 eor
5792 19301201 19301231 5 1 -7.6 -9.7 -11.7 3.98 3.93 2 154.5 2 69.9 6 -2.5 -18 NA 6 13.2 eor
5792 19310101 19310131 5 1 -10.6 -12.6 -15 4.88 4.77 2 123.6 2 68.7 6 -4.2 -19.3 NA 6 10.6 eor
5792 19310201 19310228 5 1 -11.3 -13.7 -15.9 4.06 5.27 2 119.2 2 90.4 6 -3.8 -25.8 NA 6 11.2 eor
5792 19310301 19310331 5 1 -7.8 -10.7 -13 4.3 4.29 2 213.8 2 62.9 6 -1.9 -25.4 NA 6 13.5 eor
5792 19310401 19310430 5 1 -5.2 -8.1 -11.2 3.77 5.89 2 158 2 122.3 6 -1.2 -20.8 NA 6 18.2 eor
5792 19310501 19310531 5 1 2 -0.6 -2.8 3.5 5.58 2 227.9 2 61.7 6 14.7 -9.7 NA 6 9.7 eor
5792 19310601 19310630 5 1 6 2.7 -0.5 3.54 5.68 2 219.6 2 179.4 6 14.1 -6.7 NA 6 31.2 eor
5792 19310701 19310731 5 1 5.5 1.9 -1 3.63 5.93 2 220.6 2 254.2 6 11.5 -7 NA 6 42.4 eor
5792 19310801 19310831 5 1 3.5 0.8 -1.4 3.92 6.47 2 150.9 2 269.8 6 11.2 -8.6 NA 6 32.9 eor
5792 19310901 19310930 5 1 -2.9 -4.9 -7.1 3.93 6.26 2 138.5 2 213.3 6 5.5 -14.6 NA 6 30.3 eor
5792 19311001 19311031 5 1 -1.8 -4.3 -7 4.63 4.36 2 219.5 2 61.9 6 3.6 -17 NA 6 18.3 eor
5792 19311101 19311130 5 1 -3.5 -5 -6.9 4.24 4.93 2 132.2 2 49.5 6 1 -14.6 NA 6 13 eor
5792 19311201 19311231 5 1 -8.8 -11.1 -13.3 4.58 4.47 2 137.9 2 76.8 6 -2.6 -24.8 NA 6 12.1 eor
5792 19320101 19320131 5 1 -5.1 -7 -9.1 4.44 3.34 2 182.1 2 50 6 -0.5 -24.1 NA 6 12.6 eor
5792 19320201 19320229 5 1 -12.2 -14.6 -16.9 3.8 3.09 2 213.6 2 33.6 6 -4.6 -25.3 NA 6 14.3 eor
5792 19320301 19320331 5 1 -8.9 -11.6 -14.3 3.88 4.77 2 172.2 2 63.6 6 -2.7 -22.2 NA 6 12.8 eor
5792 19320401 19320430 5 1 -5.8 -8.6 -11 4.15 5.97 2 171.9 2 137.2 6 0.6 -18 NA 6 31.9 eor
5792 19320501 19320531 5 1 0.2 -2.8 -5.3 3.95 6.21 2 176.6 2 146.9 6 7.8 -12.6 NA 6 15.7 eor
5792 19320601 19320630 5 1 1.7 -0.6 -2.6 3.24 6.04 2 190.6 2 122.5 6 6.3 -8 NA 6 19 eor
5792 19320701 19320731 5 1 5.4 2.7 0.5 3.12 6.51 2 174.5 2 304.4 6 10.9 -4.6 NA 6 41.9 eor
5792 19320801 19320831 5 1 7.4 4.7 2.6 3.39 5.08 2 253.4 2 134 6 12.4 -4 NA 6 36.6 eor
5792 19320901 19320930 5 1 5.8 3.5 1.5 4.05 5.18 2 198.6 2 89.4 6 9.5 -1.9 NA 6 15.2 eor
